zcta,cbsa_name,county_name,state_name,Apply Poverty ,Concentrated wealth per square mile,population_per_square_mile,income_per_capita,Median age - V1 x income per capita x V2 (income per capita*(median age-V1)*V2),Home equity per capita (housing units*%owner-occupied*median value)*V3,poverty_rate,pop_total,pop_total,area_land_sq_miles,median_age,median_age_male,median_age_female,pop_total_18_64,pop_pct_18_64,race_pct_nh_white,race_pct_nh_black,race_pct_nh_amerind_alaskan,race_pct_nh_asian,race_pct_nh_nhpi,race_pct_nh_other,race_pct_nh_two_plus,race_pct_hispanic,income_per_capita,income_median_hh,mean_travel_time_to_work,housing_units,hu_pct_occupied,occupied_hu_pct_owner_occupied,ZILLOW Typical Home Values,educ_pct_hs_grad,educ_pct_bachelors,educ_pct_postgrad,veteran_pct
58386,,Benson County,North Dakota,81796.72031,101427.9323,1,56990,195475.7,0,0.09677419,62,62,119.488716,59.3,59.9,58.4,39,0.629032258,1,0,0,0,0,0,0,0,56990,126250,22.1,47,0.70212764,0.7878788,0,0.1875,0.1875,0.020833334,0.033333335
59831,,Sanders County,Montana,42304.13137,101059.8624,6,19513,17171.44,0,0.29069766,602,602,102.2879572,33.8,28.5,40.3,345,0.573089701,0.566445183,0,0.272425249,0,0.011627907,0.028239203,0.07807309,0.043189369,19513,40714,27.2,230,0.84347826,0.7525773,0,0.31142858,0.20285714,0.022857143,0.077294685
50551,,Calhoun County,Iowa,-11224.33806,101018.9617,2,14784,60466.56,0,0.5555556,45,45,26.93548967,65.9,67.5,60.3,16,0.355555556,1,0,0,0,0,0,0,0,14784,,24.7,76,0.38157895,0.7241379,0,0.64285713,0.14285715,0,0.37209302
89422,,Mineral County,Nevada,75765.74551,100535.3162,1,41751,164916.45,0,0.123188406,138,138,226.3728902,64.5,63,64.7,66,0.47826087,0.927536232,0,0,0,0,0,0.072463768,0,41751,27235,,118,0.7711864,0.95604396,0,0.46969697,0.07575758,0.09848485,0
58460,,Logan County,North Dakota,85779.67001,100442.8613,1,50208,148113.6,0,0.0729927,137,137,202.0209594,54.5,56.5,54.4,65,0.474452555,0.95620438,0,0,0,0,0,0.02919708,0.01459854,50208,55417,13.8,137,0.42335767,0.8448276,0,0.46153846,0.086538464,0.16346154,0.08695652
58266,Grand Forks,Grand Forks County,North Dakota,100295.0198,100295.0198,1,41959,75106.61,0,0,157,157,117.5705214,42.9,34.8,43.4,83,0.52866242,0.993630573,0,0.006369427,0,0,0,0,0,41959,86625,35.5,102,0.5980392,0.5409836,0,0.2596154,0.32692307,0,0.2
59046,,Golden Valley County,Montana,88824.6417,100129.5954,1,36751,78279.63,41819.72719,0.05645161,496,496,594.9218201,46.3,46.3,45,273,0.550403226,0.800403226,0.014112903,0,0,0,0.006048387,0.044354839,0.135080645,36751,68750,40.1,257,0.70428014,0.80662984,284145,0.33521128,0.2084507,0.056338027,0.11386139
58428,,Kidder County,North Dakota,94960.32375,100116.5404,2,38032,64654.4,0,0.025751073,233,233,150.4693943,42,40.7,42.3,121,0.519313305,0.922746781,0,0,0,0,0,0,0.077253219,38032,60625,18.8,334,0.30838323,0.65048546,0,0.24096386,0.13253012,0.11445783,0.00591716
67417,,Cloud County,Kansas,96926.53961,100078.6221,2,51753,53823.12,0,0.015748031,127,127,68.3016622,35.4,34.9,37.3,84,0.661417323,1,0,0,0,0,0,0,0,51753,77768,33.7,65,0.9076923,0.66101694,0,0.24074075,0.1574074,0,0
77950,Rockport,Aransas County,Texas,89805.87725,100069.4062,1,31040,90016,0,0.051282052,156,156,140.3275639,54,54.1,51.8,87,0.557692308,0.679487179,0.064102564,0.012820513,0,0,0,0,0.243589744,31040,55455,40.4,152,0.4473684,0.7794118,0,0.33333334,0.0952381,0.015873017,0.13768116
59521,,Hill County,Montana,33734.38276,100053.1098,13,15195,7749.45,0,0.33141762,3662,3662,283.6342214,30.1,29.3,30.8,2100,0.573457127,0.03003823,0,0.891589295,0.00054615,0,0,0.038230475,0.039595849,15195,42617,17.5,1161,0.8845823,0.46348587,0,0.3494898,0.1255102,0.025,0.038195856
59035,,Big Horn County,Montana,34058.62449,99978.54892,2,25404,48775.68,0,0.32967034,182,182,88.79078418,44.2,41.5,44.5,107,0.587912088,0.521978022,0,0.32967033,0,0,0,0,0.148351648,25404,49120,,213,0.4460094,0.9368421,0,0.11888112,0,0,0.14379086
87829,,Catron County,New Mexico,83239.28513,99909.66899,1,29637,103729.5,51248.12298,0.08342728,887,887,1375.894375,60,59.7,60.2,356,0.401352875,0.895152198,0,0,0,0,0,0.021420519,0.083427283,29637,48783,14.1,821,0.5395859,0.9051919,226718.61,0.36595175,0.09383378,0.036193028,0.24530831
59327,,Rosebud County,Montana,76719.38665,99908.45469,1,28686,55077.12,31666.09488,0.11605158,2308,2308,2003.867846,44.2,40.5,46.9,1158,0.501733102,0.81152513,0,0.044194107,0.00779896,0,0,0.083622184,0.052859619,28686,55343,18.6,1294,0.75734156,0.6612245,225572.06,0.3864994,0.12485066,0.0651135,0.12850972
57547,,Jackson County,South Dakota,99753.95939,99753.95939,1,49342,188486.44,0,0,111,111,209.7359841,63.2,66.2,60.9,64,0.576576577,0.900900901,0,0.099099099,0,0,0,0,0,49342,100104,19.6,69,0.71014494,0.8367347,0,0.18446602,0.32038835,0,0.10810811
87319,Gallup,McKinley County,New Mexico,35680.27945,99640.49123,15,11591,6722.78,0,0.32095492,2653,2653,178.99887,30.8,29.5,32.1,1706,0.643045609,0.00640784,0,0.816057294,0,0,0,0,0.177534866,11591,39485,24.1,991,0.6821393,0.83284026,0,0.43378714,0.008044555,0.01608911,0.020877944
87743,,Harding County,New Mexico,66834.2693,99049.34897,1,86630,137741.7,0,0.16262136,412,412,572.9424877,40.9,45.1,37.4,258,0.626213592,0.230582524,0.002427184,0,0,0,0.150485437,0.024271845,0.59223301,86630,38580,29.6,256,0.55859375,0.6433566,0,0.35958904,0.1130137,0.2020548,0.16129032
99922,,Prince of Wales-Hyder Census Area,Alaska,50123.97062,99040.13492,3,24781,34693.4,0,0.24695122,328,328,114.8972102,39,37.9,40.2,184,0.56097561,0.149390244,0.006097561,0.655487805,0,0.042682927,0,0.131097561,0.015243902,24781,53125,13.4,150,0.8333333,0.648,0,0.5064935,0.07359307,0.064935066,0.05511811
68942,,Webster County,Nebraska,77944.23751,98979.79087,4,20268,12160.8,13941.08348,0.10626186,527,527,138.9747591,31,24.5,36.5,248,0.470588235,0.785578748,0,0,0,0,0,0.068311195,0.146110057,20268,60938,29.4,216,0.7638889,0.95757574,92999.38,0.20788531,0.18637992,0.028673835,0.08038585
95568,,Siskiyou County,California,63550.07215,98956.54012,2,38957,42852.7,0,0.17889908,224,224,97.00222732,36,35.9,59.4,181,0.808035714,0.290178571,0,0.133928571,0.258928571,0,0,0.022321429,0.294642857,38957,,35.2,70,0.5857143,0.75609756,0,0.039772727,0.26704547,0.022727273,0.019512195
57471,Aberdeen,Edmunds County,South Dakota,68170.12787,98641.58745,1,37821,71859.9,0,0.15445544,505,505,367.8899584,44,45.8,38.7,310,0.613861386,0.910891089,0,0.01980198,0.001980198,0,0,0.027722772,0.03960396,37821,60833,21.9,308,0.72727275,0.8973214,0,0.43307087,0.18372704,0.062992126,0.05955335
69150,,Perkins County,Nebraska,66158.69398,98613.90469,2,27305,17202.15,25085.50609,0.16455697,395,395,169.3840661,31.3,33.3,27.8,180,0.455696203,0.964556962,0,0,0,0,0,0.02278481,0.012658228,27305,80179,17,160,0.76875,0.93495935,172326.52,0.24454148,0.082969435,0.004366812,0.07692308
58484,,Griggs County,North Dakota,98586.18891,98586.18891,2,46178,57722.5,0,0,99,99,57.9647876,37.5,47.2,35.5,57,0.575757576,1,0,0,0,0,0,0,0,46178,105625,,52,0.75,0.82051283,0,0.28985506,0.28985506,0.072463766,0
96009,Susanville,Lassen County,California,83409.8835,98575.31758,1,19848,49818.48,31173.14344,0.07692308,247,247,202.9405685,50.1,50.6,49.1,128,0.518218623,0.983805668,0,0,0,0,0,0,0.016194332,19848,47054,24.3,201,0.5522388,0.6846847,202625.43,0.41975307,0.11728395,0.00617284,0.095744684
86544,,Apache County,Arizona,27349.31984,98457.54356,5,16738,18579.18,0,0.3611111,1440,1440,271.7315325,36.1,28.9,43.9,980,0.680555556,0.010416667,0,0.9625,0.003472222,0.008333333,0,0.015277778,0,16738,25938,57.6,553,0.681736,0.8381963,0,0.3843683,0.035331905,0.020342613,0.022203244
4780,,Aroostook County,Maine,71291.48287,98450.14179,5,21414,18844.32,0,0.13793103,899,899,172.0773924,33.8,31.4,40.4,440,0.489432703,0.974416018,0,0.012235818,0,0,0,0.003337041,0.010011123,21414,49063,27.7,458,0.71834064,0.9118541,0,0.36036035,0.13513513,0.03963964,0.073578596
4780,,Aroostook County,Maine,71291.48287,98450.14179,5,21414,18844.32,0,0.13793103,899,899,172.0773924,33.8,31.4,40.4,440,0.489432703,0.974416018,0,0.012235818,0,0,0,0.003337041,0.010011123,21414,49063,27.7,458,0.71834064,0.9118541,0,0.36036035,0.13513513,0.03963964,0.073578596
36481,,Monroe County,Alabama,40075.86137,98144.96022,4,9770,24620.4,0,0.29583332,240,240,60.20580157,50.2,27.8,50.6,139,0.579166667,0.3,0.645833333,0,0,0,0,0,0.054166667,9770,20568,,148,0.47972974,0.8873239,0,0.53038675,0.005524862,0.0718232,0.04265403
88434,,Quay County,New Mexico,71928.07918,98144.85468,1,36797,82057.31,0,0.13356164,292,292,244.1364308,47.3,43.8,62.3,158,0.54109589,0.571917808,0,0.188356164,0,0,0,0.023972603,0.215753425,36797,50192,12.5,181,0.67403316,0.6721311,0,0.25941423,0.14644352,0.041841004,0.08943089
59545,,Liberty County,Montana,84898.18033,97959.4396,1,30198,163069.2,0,0.06666667,60,60,99.87962406,79,79.4,55.8,21,0.35,0.933333333,0,0,0,0,0,0,0.066666667,30198,41389,,45,0.75555557,1,0,0.36363637,0.34545454,0,0.3272727
79042,Amarillo,Randall County,Texas,72717.27321,97694.46288,2,32189,17703.95,21482.62867,0.12783319,1103,1103,442.4283116,30.5,28.4,32.8,564,0.511332729,0.777878513,0,0.001813237,0.001813237,0,0,0.01087942,0.207615594,32189,56607,24.6,578,0.7283737,0.75059384,149970.5,0.3021148,0.28096676,0.046827793,0.06648936
59735,,Madison County,Montana,90174.21903,96684.99304,3,31138,37054.22,0,0.033670034,297,297,113.8243174,36.9,54.2,33.9,217,0.730639731,0.885521886,0,0,0,0,0,0.114478114,0,31138,59432,32.4,149,0.6375839,0.7473684,0,0.40088105,0.21585903,0.030837005,0.08
79535,Sweetwater,Nolan County,Texas,88009.12222,96234.27409,1,34583,123807.14,0,0.042735044,117,117,150.5226232,60.8,61.5,59.5,57,0.487179487,0.931623932,0,0,0,0,0,0.025641026,0.042735043,34583,53750,21.9,60,0.8833333,0.9056604,0,0.34065935,0.0989011,0.07692308,0.13513513
56724,,Marshall County,Minnesota,87315.77086,96135.54577,1,33565,109421.9,0,0.04587156,109,109,124.0642783,57.6,59.5,54.8,44,0.403669725,0.972477064,0.009174312,0,0.018348624,0,0,0,0,33565,55417,39.5,94,0.5,0.9361702,0,0.37349397,0.10843374,0.012048192,0.1954023
78872,,Zavala County,Texas,54377.34078,96091.46401,7,17120,3081.6,10745.33589,0.21705426,1161,1161,167.0603391,26.8,27.2,26.5,663,0.571059432,0.059431525,0.053402239,0,0,0,0,0,0.887166236,17120,38063,36.3,458,0.79694325,0.77534246,88164.91,0.15831988,0.07754443,0.045234248,0.059302326
67625,,Graham County,Kansas,90949.41145,95767.92317,1,22070,41933,24213.71839,0.025157232,159,159,109.820991,44,43.7,60.3,92,0.578616352,0.597484277,0.327044025,0,0,0,0,0.050314465,0.025157233,22070,34401,10.4,204,0.5637255,0.9391304,71295.95,0.46043167,0.13669065,0.035971224,0.05035971
82329,Laramie,Carbon County,Wyoming,46377.01905,95683.11251,1,24405,76875.75,0,0.25765306,392,392,314.948931,56.5,62.4,44.7,232,0.591836735,0.87755102,0,0.045918367,0,0,0,0.015306122,0.06122449,24405,30500,8.6,248,0.7177419,0.8033708,0,0.39261746,0.10402685,0.09731544,0.14825581
58238,,Pembina County,North Dakota,88076.574,95416.28882,1,35761,81177.47,0,0.03846154,104,104,88.48024781,47.7,47.7,47.6,49,0.471153846,1,0,0,0,0,0,0,0,35761,100417,31.4,51,0.6862745,0.9714286,0,0.21052632,0.18421052,0.118421055,0.118421055
82441,,Big Horn County,Wyoming,78176.5568,95412.33389,0,47889,150371.46,58881.82494,0.090322584,170,170,372.8350098,56.4,59.3,55.6,159,0.935294118,0.988235294,0,0,0,0,0,0,0.011764706,47889,58015,48.2,151,0.6225166,0.4893617,435213.46,0,0.6,0,0.08235294
66758,,Woodson County,Kansas,47895.47441,95407.78733,5,17915,20781.4,0,0.24899599,249,249,54.23633379,36.6,41.3,32.5,110,0.441767068,0.726907631,0,0,0,0,0,0.273092369,0,17915,35250,33.7,99,0.85858583,0.8235294,0,0.45578232,0.11564626,0,0.025316456
84086,Ogden-Clearfield,Rich County,Utah,93201.94326,95070.65394,4,31456,27052.16,0,0.00982801,407,407,115.811017,33.6,30.1,36.3,185,0.454545455,0.953316953,0,0,0,0,0,0,0.046683047,31456,57455,29.1,177,0.85310733,0.9139073,0,0.30603448,0.20689656,0.060344826,0.07786885
88415,,Union County,New Mexico,52999.76206,94731.29698,2,20444,29439.36,11715.32277,0.22026266,3152,3152,1369.342174,39.4,39.2,43.5,1849,0.586611675,0.463832487,0.013007614,0.018718274,0,0,0.006979695,0.020304569,0.47715736,20444,42393,18.6,1528,0.74149215,0.65048546,100208.13,0.46057346,0.086917564,0.059139784,0.08254717
58634,Dickinson,McKenzie County,North Dakota,79557.3549,94400.1445,1,65558,111448.6,0,0.07861635,318,318,375.4300906,42,45.1,35.2,206,0.647798742,1,0,0,0,0,0,0,0,65558,,20.4,222,0.5765766,0.8046875,0,0.7095436,0,0,0.10788382
83120,Idaho Falls,Bonneville County,Idaho,94384.4806,94384.4806,2,26253,37804.32,0,0,342,342,136.9830862,39.4,46.9,35.4,204,0.596491228,0.868421053,0,0,0,0,0,0,0.131578947,26253,55536,43.9,136,0.77205884,0.6857143,0,0.4117647,0.21078432,0,0.16513762
87499,Farmington,San Juan County,New Mexico,40801.39277,94190.44568,2,19349,46437.6,0,0.28341013,868,868,427.9397609,49,32.1,53.9,645,0.743087558,0.110599078,0,0.8859447,0,0,0,0.003456221,0,19349,30833,38.5,348,0.7758621,0.85925925,0,0.4600939,0.10172144,0.018779343,0.02366127
69340,,Sheridan County,Nebraska,93847.89957,93847.89957,0,255847,1059206.58,0,0,30,30,338.5925263,66.4,69.1,65.1,9,0.3,1,0,0,0,0,0,0,0,255847,,,56,0.2857143,0.75,0,0.5,0,0,0.1
15760,Johnstown,Cambria County,Pennsylvania,68944.19909,93809.31995,59,26645,1598.7,0,0.13253012,83,83,1.414487389,25.6,19.5,45.3,51,0.614457831,0.771084337,0,0,0,0,0,0.228915663,0,26645,55833,32.1,39,0.71794873,0.75,0,0.5869565,0.08695652,0.04347826,0
88422,,Union County,New Mexico,93806.03966,93806.03966,1,29635,151731.2,0,0,125,125,202.1874079,76.2,73,77.5,43,0.344,0.848,0,0,0,0,0,0,0.152,29635,37240,,58,0.9137931,0.4528302,0,0.728,0.04,0,0
57540,,Hyde County,South Dakota,68179.45674,93602.30267,1,40667,114680.94,0,0.13580246,162,162,198.4813594,53.2,48.5,53.5,133,0.820987654,0.950617284,0,0.030864198,0,0,0,0,0.018518519,40667,,26,58,0.82758623,0.625,0,0.384,0.12,0.016,0.02112676
78828,,Real County,Texas,93453.00047,93453.00047,1,39410,171433.5,0,0,83,83,152.258145,68.5,68.9,63.8,23,0.277108434,1,0,0,0,0,0,0,0,39410,66250,,149,0.295302,1,0,0.15662651,0.14457831,0.16867469,0.22891566
83342,Burley,Cassia County,Idaho,59603.44668,93428.7443,1,23682,31733.88,52066.70449,0.1810219,1370,1370,1228.816695,38.4,31.1,44.7,700,0.510948905,0.932846715,0,0,0,0,0,0.002189781,0.064963504,23682,52664,26.9,577,0.7608319,0.8428246,385575.05,0.3606357,0.07212714,0.028117359,0.0776699
87752,Las Vegas,Mora County,New Mexico,67597.09526,93274.71095,1,32205,121734.9,0,0.13764511,618,618,806.5655463,62.8,66,62.6,265,0.428802589,0.3802589,0,0,0,0,0,0,0.6197411,32205,41472,21,405,0.79012346,0.7375,0,0.43875685,0.21206582,0.11334552,0.12065814
88121,,Quay County,New Mexico,52100.25958,93148.95126,1,32110,102109.8,0,0.22033899,177,177,194.0272473,56.8,53.8,60.1,113,0.638418079,0.915254237,0,0,0,0,0,0,0.084745763,32110,,18.2,95,0.76842105,0.739726,0,0.16107382,0.19463088,0.147651,0.06410257
99140,,Ferry County,Washington,57724.00827,93145.55727,1,27629,72664.27,0,0.19014084,568,568,443.1054638,51.3,47,51.6,298,0.524647887,0.225352113,0.003521127,0.633802817,0,0,0,0.102112676,0.035211268,27629,50430,26,303,0.84158415,0.7254902,0,0.44262296,0.06088993,0.032786883,0.074152544
81630,Glenwood Springs,Garfield County,Colorado,71361.3046,92844.6385,1,29878,51987.72,52271.65552,0.11569507,1119,1119,1256.574888,42.4,38.3,44.5,615,0.549597855,0.81054513,0,0,0,0.00357462,0.004468275,0.057193923,0.124218052,29878,68750,41,490,0.86530614,0.8113208,340069.64,0.34404284,0.084337346,0.113788486,0.10823529
86510,Show Low,Navajo County,Arizona,14640.8322,92791.9001,5,15082,17344.3,0,0.42110932,3720,3720,695.3278888,36.5,34.4,38.5,2245,0.603494624,0.031989247,0,0.943010753,0,0.009946237,0,0.006182796,0.008870968,15082,27090,24,1933,0.74857736,0.7878369,0,0.33069223,0.03794829,0.058799,0.041426513
67132,Wichita,Butler County,Kansas,81095.21786,92611.69812,4,42977,20628.96,0,0.062176164,386,386,85.9802673,29.8,28.9,29.8,220,0.569948187,0.966321244,0,0,0,0,0.031088083,0.002590674,0,42977,88077,45.8,132,1,0.72727275,0,0.36099586,0.22406639,0.024896266,0.04032258
78830,,Dimmit County,Texas,15654.32723,92573.10739,3,15657,18944.97,11912.18169,0.41544884,479,479,159.6638168,37.1,39.6,35.5,242,0.505219207,0.039665971,0,0,0.027139875,0,0,0,0.933194154,15657,32188,24.6,302,0.6092715,0.7336956,84532.38,0.24444444,0.025396826,0.06031746,0.014044944
57567,,Haakon County,South Dakota,60300.43002,92560.6881,1,28162,87302.2,0,0.17426544,1027,1027,968.6548495,56,50.5,59.1,537,0.522882181,0.913339825,0.031158715,0.047711782,0,0,0,0.006815969,0.00097371,28162,52059,9.9,586,0.72696245,0.73239434,0,0.47162163,0.08513513,0.017567568,0.06731946
55607,Duluth,Lake County,Minnesota,73512.46737,92557.14839,1,32376,72846,41235.45844,0.10288066,245,245,301.9751343,47.5,47.4,49.2,114,0.465306122,0.93877551,0.008163265,0.036734694,0,0,0,0.008163265,0.008163265,32376,61042,49.2,255,0.3647059,0.9677419,224504.16,0.43373495,0.18674698,0.13253012,0.20809248
87315,Grants,Cibola County,New Mexico,-2897.121061,92293.80703,1,25993,125026.33,0,0.5156951,223,223,302.0882168,73.1,,,108,0.484304933,0.816143498,0,0.183856502,0,0,0,0,0,25993,,,139,0.8705036,1,0,0.2735426,0,0,0.2735426
59532,,Hill County,Montana,76359.05673,92157.48321,1,45994,171557.62,0,0.08571429,105,105,195.4648659,62.3,60,62.5,78,0.742857143,0.933333333,0,0,0,0,0,0.019047619,0.047619048,45994,74688,21.7,71,0.8309859,0.9491525,0,0.39361703,0.12765957,0.07446808,0.029411765
97880,Hermiston-Pendleton,Umatilla County,Oregon,51182.24675,92128.04341,1,29339,82735.98,0,0.22222222,348,348,312.5228755,53.2,52.5,56.8,174,0.5,0.856321839,0.005747126,0.002873563,0.025862069,0,0,0.060344828,0.048850575,29339,,34.2,283,0.5477032,0.81935483,0,0.5272727,0.06818182,0.09090909,0.121212125
86030,Flagstaff,Coconino County,Arizona,9024.908399,92000.2161,3,11794,27362.08,0,0.4509517,700,700,208.1892501,48.2,41.8,57.2,328,0.468571429,0,0,0.964285714,0,0,0,0,0.035714286,11794,32321,14.4,424,0.5660377,0.87916666,0,0.3696498,0.04863813,0,0.034285713
59243,,Richland County,Montana,72439.47484,91900.82654,1,34664,25304.72,54531.64887,0.105882354,425,425,369.207308,32.3,32.4,32,247,0.581176471,0.936470588,0,0,0.002352941,0,0.018823529,0.042352941,0,34664,84500,27.1,191,0.8062827,0.77272725,389511.8,0.26666668,0.3137255,0.043137256,0.006711409
58769,,Mountrail County,North Dakota,82189.93933,91673.39429,1,48088,98580.4,0,0.05172414,174,174,187.1097905,45.5,32.9,61.5,123,0.706896552,0.988505747,0,0,0,0,0,0.011494253,0,48088,73125,29.3,161,0.61490685,0.68686867,0,0.42068964,0.04137931,0,0.13609467
82434,,Big Horn County,Wyoming,27198.09069,91484.48602,1,15232,61384.96,0,0.35135135,74,74,49.65308587,65.3,65.4,65.2,26,0.351351351,1,0,0,0,0,0,0,0,15232,25809,,81,0.50617284,0.58536583,0,0,0.1875,0,0
1380,Springfield,Franklin County,Massachusetts,40211.91606,91390.71832,4,40952,23752.16,0,0.28,25,25,6.497421302,30.8,30.6,,21,0.84,1,0,0,0,0,0,0,0,40952,,18.8,19,0.47368422,1,0,0.36,0.28,0.08,0
1380,Springfield,Franklin County,Massachusetts,40211.91606,91390.71832,4,40952,23752.16,0,0.28,25,25,6.497421302,30.8,30.6,,21,0.84,1,0,0,0,0,0,0,0,40952,,18.8,19,0.47368422,1,0,0.36,0.28,0.08,0
82428,,Big Horn County,Wyoming,30444.63437,91333.90678,1,27614,118740.2,0,0.33333334,78,78,101.4052276,68,78.1,60.7,39,0.5,0.769230769,0,0.205128205,0,0,0,0,0.025641026,27614,,,120,0.35833332,0.627907,0,0.54385966,0.28070176,0,0.17948718
59242,,Sheridan County,Montana,83149.67304,91196.41618,1,38790,114430.5,0,0.04411765,68,68,85.32433977,54.5,57.3,50.7,38,0.558823529,0.985294118,0,0,0,0,0,0.014705882,0,38790,81250,23.3,47,0.68085104,0.9375,0,0.3488372,0.25581396,0,0.071428575
80861,,Kit Carson County,Colorado,63528.05001,90999.64019,1,33503,86437.74,0,0.1509434,265,265,251.7152931,50.8,52.5,49,134,0.505660377,0.796226415,0,0,0,0,0,0.071698113,0.132075472,33503,69444,21.3,134,0.80597013,0.8055556,0,0.36702126,0.17021276,0.05851064,0.07373272
59447,,Judith Basin County,Montana,79672.00534,90765.57547,1,32248,39665.04,49059.15505,0.06111111,360,360,351.9033516,37.3,37.9,36.2,183,0.508333333,0.994444444,0,0,0,0,0.005555556,0,0,32248,83750,25.7,169,0.7633136,0.7751938,353225.92,0.16738197,0.30472103,0.094420604,0.076595746
58455,Jamestown,Stutsman County,North Dakota,83197.55699,90760.97153,3,40743,36261.27,0,0.041666668,384,384,153.4175697,33.9,44.5,31,191,0.497395833,0.947916667,0,0,0.015625,0,0,0.036458333,0,40743,76000,23.1,134,0.8507463,0.8684211,0,0.30620155,0.27906978,0.027131783,0.06390978
67658,,Russell County,Kansas,58427.48648,90530.50256,2,27159,59206.62,0,0.17730497,141,141,92.2134881,46.8,42.9,50,64,0.453900709,0.85106383,0,0.028368794,0,0,0,0.09929078,0.021276596,27159,61406,13.1,69,0.71014494,0.9183673,0,0.2020202,0.41414142,0.060606062,0.028037382
98833,,Okanogan County,Washington,84460.4723,90366.79931,0,46305,108816.75,186454.0729,0.03267974,153,153,499.9229391,48.5,44.6,51.7,115,0.751633987,0.967320261,0.019607843,0,0,0,0,0,0.013071895,46305,78750,25.7,310,0.2516129,1,731473.68,0.02112676,0.22535211,0.29577464,0.09859155
57473,,Faulk County,South Dakota,-3135.026059,90288.8083,2,24405,58083.9,0,0.5173611,288,288,185.2739394,48.8,63.1,17.1,115,0.399305556,1,0,0,0,0,0,0,0,24405,24286,,99,0.74747473,0.9459459,0,0.5885714,0.045714285,0.04,0.045714285
98283,Bellingham,Whatcom County,Washington,68933.82404,90233.60088,1,21288,34060.8,56555.80519,0.11802575,466,466,467.9779772,41,44.4,33.6,271,0.581545064,0.89055794,0,0,0.012875536,0,0,0,0.096566524,21288,58309,50.1,147,1,0.9047619,396315.87,0.084848486,0.26969698,0.018181818,0.04024768
58643,,Bowman County,North Dakota,73811.9577,90050.58742,1,42030,104234.4,0,0.09016393,122,122,141.2161449,49.8,50.9,49.1,67,0.549180328,0.852459016,0,0,0,0,0,0.114754098,0.032786885,42030,58833,35.1,109,0.64220184,0.85714287,0,0.28723404,0.23404256,0.021276595,0.08163265
59038,,Treasure County,Montana,72610.4548,89954.65279,1,32553,95705.82,33572.04407,0.09640523,612,612,879.5326351,54.4,53.6,54.7,361,0.589869281,0.937908497,0,0.001633987,0.013071895,0,0,0,0.047385621,32553,62917,15.5,394,0.7208122,0.7112676,203426.64,0.27872342,0.25957447,0.025531914,0.085192695
73033,,Caddo County,Oklahoma,44363.62644,89684.74153,59,21639,1514.73,0,0.25266904,567,567,9.576343706,25.7,26.3,25.1,337,0.594356261,0.373897707,0.001763668,0.02292769,0,0,0,0.024691358,0.576719577,21639,57188,24.2,169,0.8224852,0.6906475,0,0.35517243,0.10689655,0,0.060686015
93226,Bakersfield,Kern County,California,89445.85724,89445.85724,1,26060,123524.4,0,0,55,55,75.95479779,72.4,72.2,74.2,2,0.036363636,0.890909091,0,0.072727273,0,0,0,0.036363636,0,26060,27188,,100,0.35,0.6571429,0,0.8727273,0,0,0.3272727
40983,London,Owsley County,Kentucky,52223.42385,89440.11938,19,12114,4603.32,0,0.2080537,298,298,15.33751709,28.8,28.8,36.1,194,0.651006711,1,0,0,0,0,0,0,0,12114,28000,,107,0.6728972,0.6527778,0,0.4127907,0.10465116,0,0
87028,,Socorro County,New Mexico,52487.03142,89400.9867,2,26529,47752.2,0,0.20645161,155,155,82.79093188,43,42.8,,92,0.593548387,0.387096774,0,0,0,0,0,0,0.612903226,26529,31534,,80,0.6375,1,0,0.8428571,0,0,0.45
97856,,Grant County,Oregon,32283.48472,89317.63689,1,35272,96998,0,0.3192771,498,498,540.8226827,52.5,55.8,47.8,218,0.437751004,0.893574297,0,0.004016064,0.002008032,0,0.012048193,0.070281124,0.018072289,35272,47500,13.7,336,0.74404764,0.616,0,0.2591623,0.10209424,0.15445027,0.20646766
59240,,Valley County,Montana,89312.8943,89312.8943,0,45412,197542.2,0,0,17,17,37.60058865,68.5,69.5,68.2,4,0.235294118,1,0,0,0,0,0,0,0,45412,,,9,1,1,0,0.2,0.06666667,0.06666667,0.26666668
58451,,Wells County,North Dakota,83862.37493,89272.85086,0,51239,179336.5,0,0.030303031,66,66,132.5846423,60,35.5,62.3,40,0.606060606,0.924242424,0,0,0,0,0,0,0.075757576,51239,57143,23.8,78,0.43589744,0.9117647,0,0.537037,0.11111111,0.074074075,0
58461,,Barnes County,North Dakota,58761.76182,88947.59894,2,37375,40738.75,0,0.16968326,442,442,202.4397254,35.9,39.6,32.8,281,0.635746606,0.966063348,0,0.022624434,0,0,0,0.00678733,0.004524887,37375,66250,25.9,254,0.6929134,0.8693182,0,0.24024025,0.26126125,0.009009009,0.06395349
59349,,Prairie County,Montana,60762.29426,88871.46115,1,35183,108011.81,24560.26482,0.15814507,875,875,1305.262274,55.7,49.9,61,418,0.477714286,0.892571429,0,0.001142857,0.019428571,0,0.077714286,0,0.009142857,35183,48935,15.3,521,0.7428023,0.80878556,137317.77,0.2773224,0.15300547,0.11338798,0.105806455
57381,Huron,Hand County,South Dakota,64390.23484,88484.64657,1,42361,63117.89,0,0.13615024,426,426,303.8744255,39.9,49.2,34.8,270,0.633802817,0.91314554,0,0.002347418,0,0,0,0.011737089,0.072769953,42361,73452,16.5,235,0.87659574,0.684466,0,0.3167702,0.13043478,0.06521739,0.06666667
